start date,start time,end date,end time,unk,class Id,Estudi,Codi_Ass + Assignatura,grup matricula
16/09/2024,12:30,16/09/2024,14:30,2,Q2/1005,10062 Enginyeria Informàtica,103805 Fonaments d'Enginyeria - 432,39
16/09/2024,12:30,16/09/2024,14:30,2,Q1/1003,10062 Enginyeria Informàtica,102763 Requisits del Software - 420,81
16/09/2024,12:30,16/09/2024,14:30,2,Q2/1003,10062 Enginyeria Informàtica,103805 Fonaments d'Enginyeria - 411,40
16/09/2024,15:00,16/09/2024,16:00,1,Q4/1013,10062 Enginyeria Informàtica,102747 Sistemes Operatius - 453,Sense grup de matricula
16/09/2024,15:00,16/09/2024,16:00, ,Q3/0009,10062 Enginyeria Informàtica,102747 Sistemes Operatius - 452,Sense grup de matricula
16/09/2024,15:00,16/09/2024,17:00,2,Q1/0019,10062 Enginyeria Informàtica,102744 Bases de Dades - 451,42
16/09/2024,15:00,16/09/2024,17:00, ,Q3/0003,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 45,105
16/09/2024,15:00,16/09/2024,17:00, ,Q4/0007,10062 Enginyeria Informàtica,102742 Tecnologies de Desenvolupament per a Internet i web - 417,32
16/09/2024,16:00,16/09/2024,18:00,2,Q1/0007,10062 Enginyeria Informàtica,102744 Bases de Dades - 452,29
16/09/2024,17:00,16/09/2024,18:00,1,Q3/0009,10062 Enginyeria Informàtica,102747 Sistemes Operatius - 451,Sense grup de matricula
16/09/2024,17:00,16/09/2024,18:00, ,Q2/1003,10062 Enginyeria Informàtica,103801 Àlgebra - 452,Sense grup de matricula
16/09/2024,17:00,16/09/2024,18:00, ,Q3/0003,10062 Enginyeria Informàtica,103801 Àlgebra - 451,Sense grup de matricula
16/09/2024,17:00,16/09/2024,19:00, ,Q4/0007,10062 Enginyeria Informàtica,102742 Tecnologies de Desenvolupament per a Internet i web - 419,84
16/09/2024,18:00,16/09/2024,20:00,2,Q2/1003,10062 Enginyeria Informàtica,103805 Fonaments d'Enginyeria - 451,50
17/09/2024,08:30,17/09/2024,09:30,1,Q2/1003,10062 Enginyeria Informàtica,102774 Estructura de Computadors - 412,32
17/09/2024,08:30,17/09/2024,09:30,1,Q3/0009,10062 Enginyeria Informàtica,103803 Estadística - 411,Sense grup de matricula
17/09/2024,08:30,17/09/2024,10:30,2,Q1/1003,10062 Enginyeria Informàtica,102771 Electricitat i Electrònica - 41,74
17/09/2024,08:30,17/09/2024,10:30,2,Q1/0007,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 431,38
17/09/2024,08:30,17/09/2024,10:30, ,Q1/0019,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 432,39
17/09/2024,08:30,17/09/2024,10:30, ,Q1/1007,10062 Enginyeria Informàtica,102752 Sistemes d'Informació - 450,108
17/09/2024,08:30,17/09/2024,10:30,2,Q4/1003,10062 Enginyeria Informàtica,102760 Gestió de Projectes - 411,Sense grup de matricula
17/09/2024,09:30,17/09/2024,10:30,1,Q2/1003,10062 Enginyeria Informàtica,103803 Estadística - 412,Sense grup de matricula
17/09/2024,09:30,17/09/2024,10:30,1,Q3/0009,10062 Enginyeria Informàtica,102774 Estructura de Computadors - 411,33
17/09/2024,10:30,17/09/2024,11:30,1,Q2/1003,10062 Enginyeria Informàtica,102774 Estructura de Computadors - 432,37
17/09/2024,10:30,17/09/2024,11:30, ,Q2/1005,10062 Enginyeria Informàtica,102758 Test i Qualitat del Software - 421,Sense grup de matricula
17/09/2024,10:30,17/09/2024,11:30, ,Q3/0013,10062 Enginyeria Informàtica,102740 Sistemes Distribuïts - 451,Sense grup de matricula
17/09/2024,10:30,17/09/2024,11:30,1,Q3/0009,10062 Enginyeria Informàtica,103803 Estadística - 431,Sense grup de matricula
17/09/2024,10:30,17/09/2024,12:30,2,Q2/0011,10062 Enginyeria Informàtica,102760 Gestió de Projectes - 412,Sense grup de matricula
17/09/2024,10:30,17/09/2024,12:30, ,Q1/0007,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 411,36
17/09/2024,10:30,17/09/2024,12:30, ,Q1/1007,10062 Enginyeria Informàtica,102787 Aprenentatge Computacional - 440,76
17/09/2024,10:30,17/09/2024,12:30, ,Q4/1003,10062 Enginyeria Informàtica,102776 Gestió i Administració de Xarxes - 430,42
17/09/2024,10:30,17/09/2024,12:30,2,Q1/1003,10062 Enginyeria Informàtica,102771 Electricitat i Electrònica - 43,74
17/09/2024,10:30,17/09/2024,12:30,2,Q4/1009,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 413,16
17/09/2024,11:30,17/09/2024,12:30,1,Q3/0009,10062 Enginyeria Informàtica,102774 Estructura de Computadors - 431,38
17/09/2024,11:30,17/09/2024,12:30, ,Q2/1005,10062 Enginyeria Informàtica,102758 Test i Qualitat del Software - 422,Sense grup de matricula
17/09/2024,11:30,17/09/2024,12:30,1,Q2/1003,10062 Enginyeria Informàtica,103803 Estadística - 432,Sense grup de matricula
17/09/2024,11:30,17/09/2024,12:30, ,Q3/0013,10062 Enginyeria Informàtica,102740 Sistemes Distribuïts - 452,Sense grup de matricula
17/09/2024,12:30,17/09/2024,14:30, ,Q1/0007,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 433,27
17/09/2024,12:30,17/09/2024,14:30, ,Q4/1013,10062 Enginyeria Informàtica,102762 Anglès Professional I - 410,38
17/09/2024,12:30,17/09/2024,14:30, ,Q2/0013,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 413,Sense grup de matricula
17/09/2024,12:30,17/09/2024,14:30, ,Q2/1003,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 412,36
17/09/2024,15:00,17/09/2024,17:00,2,Q2/1013,10062 Enginyeria Informàtica,102771 Electricitat i Electrònica - 45,72
17/09/2024,15:00,17/09/2024,17:00,2,Q1/0019,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 451,41
17/09/2024,15:00,17/09/2024,17:00,2,Q2/0019,10062 Enginyeria Informàtica,102760 Gestió de Projectes - 413,Sense grup de matricula
17/09/2024,15:00,17/09/2024,17:00, ,Q1/0007,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 452,32
17/09/2024,17:00,17/09/2024,18:00,1,Q4/0007,10062 Enginyeria Informàtica,103803 Estadística - 451,Sense grup de matricula
17/09/2024,18:00,17/09/2024,19:00,1,Q4/0007,10062 Enginyeria Informàtica,102774 Estructura de Computadors - 451,27
18/09/2024,08:30,18/09/2024,09:30,1,Q4/1003,10062 Enginyeria Informàtica,102791 Sistemes Encastats - 431,Sense grup de matricula
18/09/2024,08:30,18/09/2024,10:30, ,Q1/0019,10062 Enginyeria Informàtica,102744 Bases de Dades - 432,35
18/09/2024,08:30,18/09/2024,10:30,2,Q1/1007,10062 Enginyeria Informàtica,102759 Disseny de Software - 450,84
18/09/2024,08:30,18/09/2024,10:30,2,Q3/1011,10062 Enginyeria Informàtica,102744 Bases de Dades - 431,42
18/09/2024,08:30,18/09/2024,10:30,2,Q1/1003,10062 Enginyeria Informàtica,103801 Àlgebra - 41,75
18/09/2024,08:30,18/09/2024,10:30, ,Q2/1013,10062 Enginyeria Informàtica,102741 Gestió i Administració de Bases de Dades - 420,81
18/09/2024,08:30,18/09/2024,10:30, ,Q5/1011,10062 Enginyeria Informàtica,102783 Anàlisi i Disseny d'Algorismes - 440,44
18/09/2024,08:30,18/09/2024,10:30,2,Q3/0003,10062 Enginyeria Informàtica,102747 Sistemes Operatius - 41,75
18/09/2024,08:30,18/09/2024,10:30,2,QC/0011,10062 Enginyeria Informàtica,105073 Tecnologies de Compressió de la Informació - 450,18
18/09/2024,09:30,18/09/2024,10:30, ,Q3/0013,10062 Enginyeria Informàtica,102742 Tecnologies de Desenvolupament per a Internet i web - 410,Sense grup de matricula
18/09/2024,10:30,18/09/2024,11:30,1,Q2/1003,10062 Enginyeria Informàtica,102771 Electricitat i Electrònica - 412,Sense grup de matricula
18/09/2024,10:30,18/09/2024,11:30, ,Q1/0007,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 411,Sense grup de matricula
18/09/2024,10:30,18/09/2024,11:30, ,Q3/0003,10062 Enginyeria Informàtica,102742 Tecnologies de Desenvolupament per a Internet i web - 411,Sense grup de matricula
18/09/2024,10:30,18/09/2024,12:30,2,Q1/1003,10062 Enginyeria Informàtica,103801 Àlgebra - 43,69
18/09/2024,10:30,18/09/2024,12:30,2,Q2/1009,10062 Enginyeria Informàtica,102747 Sistemes Operatius - 43,88
18/09/2024,10:30,18/09/2024,12:30,2,QC/0011,10062 Enginyeria Informàtica,105072 Tecnologia Blockchain i Criptomonedes - 450,20
18/09/2024,10:30,18/09/2024,12:30, ,Q2/1005,10062 Enginyeria Informàtica,102744 Bases de Dades - 411,41
18/09/2024,10:30,18/09/2024,12:30, ,Q5/1011,10062 Enginyeria Informàtica,102783 Anàlisi i Disseny d'Algorismes - 441,42
18/09/2024,10:30,18/09/2024,12:30, ,Q3/0013,10062 Enginyeria Informàtica,102778 Arquitectures Avançades - 430,40
18/09/2024,11:30,18/09/2024,12:30,1,Q2/1003,10062 Enginyeria Informàtica,102771 Electricitat i Electrònica - 411,Sense grup de matricula
18/09/2024,11:30,18/09/2024,12:30, ,Q4/1005,10062 Enginyeria Informàtica,102742 Tecnologies de Desenvolupament per a Internet i web - 412,Sense grup de matricula
18/09/2024,11:30,18/09/2024,12:30, ,Q1/0007,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 412,Sense grup de matricula
18/09/2024,12:30,18/09/2024,13:30, ,Q3/0013,10062 Enginyeria Informàtica,102742 Tecnologies de Desenvolupament per a Internet i web - 413,Sense grup de matricula
18/09/2024,12:30,18/09/2024,13:30, ,Q2/1009,10062 Enginyeria Informàtica,102740 Sistemes Distribuïts - 431,Sense grup de matricula
18/09/2024,12:30,18/09/2024,13:30,1,Q2/1003,10062 Enginyeria Informàtica,102771 Electricitat i Electrònica - 432,Sense grup de matricula
18/09/2024,12:30,18/09/2024,13:30, ,Q1/0007,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 431,Sense grup de matricula
18/09/2024,12:30,18/09/2024,14:30,2,Q1/0019,10062 Enginyeria Informàtica,102744 Bases de Dades - 412,28
18/09/2024,12:30,18/09/2024,14:30,2,Q1/1003,10062 Enginyeria Informàtica,102759 Disseny de Software - 420,74
18/09/2024,13:30,18/09/2024,14:30,1,Q3/0013,10062 Enginyeria Informàtica,102742 Tecnologies de Desenvolupament per a Internet i web - 414,Sense grup de matricula
18/09/2024,13:30,18/09/2024,14:30,1,Q2/1003,10062 Enginyeria Informàtica,102771 Electricitat i Electrònica - 431,Sense grup de matricula
18/09/2024,13:30,18/09/2024,14:30, ,Q1/0007,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 432,Sense grup de matricula
18/09/2024,15:00,18/09/2024,16:00,1,Q2/1013,10062 Enginyeria Informàtica,102771 Electricitat i Electrònica - 452,Sense grup de matricula
18/09/2024,15:00,18/09/2024,16:00,1,Q1/0007,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 451,Sense grup de matricula
18/09/2024,15:00,18/09/2024,17:00,2,Q2/1003,10062 Enginyeria Informàtica,102744 Bases de Dades - 452,29
18/09/2024,15:00,18/09/2024,17:00,2,Q1/0019,10062 Enginyeria Informàtica,102744 Bases de Dades - 451,42
18/09/2024,16:00,18/09/2024,17:00,1,Q2/1013,10062 Enginyeria Informàtica,102771 Electricitat i Electrònica - 451,Sense grup de matricula
18/09/2024,16:00,18/09/2024,17:00,1,Q3/0013,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 471,Sense grup de matricula
18/09/2024,16:00,18/09/2024,17:00, ,Q3/0009,10062 Enginyeria Informàtica,102742 Tecnologies de Desenvolupament per a Internet i web - 415,Sense grup de matricula
18/09/2024,16:00,18/09/2024,17:00, ,Q1/0007,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 452,Sense grup de matricula
18/09/2024,17:00,18/09/2024,18:00, ,Q3/0009,10062 Enginyeria Informàtica,102742 Tecnologies de Desenvolupament per a Internet i web - 416,Sense grup de matricula
18/09/2024,17:00,18/09/2024,19:00,2,Q2/1013,10062 Enginyeria Informàtica,103801 Àlgebra - 45,91
18/09/2024,17:00,18/09/2024,19:00, ,Q3/0003,10062 Enginyeria Informàtica,102747 Sistemes Operatius - 45,78
18/09/2024,18:00,18/09/2024,19:00, ,Q3/0009,10062 Enginyeria Informàtica,102742 Tecnologies de Desenvolupament per a Internet i web - 417,Sense grup de matricula
19/09/2024,08:30,19/09/2024,09:30,1,Q4/1003,10062 Enginyeria Informàtica,102763 Requisits del Software - 421,Sense grup de matricula
19/09/2024,08:30,19/09/2024,09:30, ,Q3/0009,10062 Enginyeria Informàtica,102759 Disseny de Software - 422,Sense grup de matricula
19/09/2024,08:30,19/09/2024,10:30,2,Q4/0007,10062 Enginyeria Informàtica,102760 Gestió de Projectes - 410,105
19/09/2024,08:30,19/09/2024,10:30, ,Q1/0019,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 432,39
19/09/2024,08:30,19/09/2024,10:30, ,Q1/1007,10062 Enginyeria Informàtica,102791 Sistemes Encastats - 430,80
19/09/2024,08:30,19/09/2024,10:30,2,Q1/0007,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 431,38
19/09/2024,08:30,19/09/2024,10:30,2,Q2/1005,10062 Enginyeria Informàtica,103805 Fonaments d'Enginyeria - 411,40
19/09/2024,08:30,19/09/2024,10:30,2,Q2/1013,10062 Enginyeria Informàtica,102753 Visualització Gràfica Interactiva - 440,39
19/09/2024,08:30,19/09/2024,10:30,2,Q2/1003,10062 Enginyeria Informàtica,103805 Fonaments d'Enginyeria - 412,38
19/09/2024,08:30,19/09/2024,10:30,2,Q2/1009,10062 Enginyeria Informàtica,102774 Estructura de Computadors - 41,66
19/09/2024,08:30,19/09/2024,10:30,2,Q3/0007,10062 Enginyeria Informàtica,102760 Gestió de Projectes - 414,22
19/09/2024,09:30,19/09/2024,10:30,1,Q4/1003,10062 Enginyeria Informàtica,102759 Disseny de Software - 421,Sense grup de matricula
19/09/2024,09:30,19/09/2024,10:30, ,Q3/0009,10062 Enginyeria Informàtica,102763 Requisits del Software - 422,Sense grup de matricula
19/09/2024,10:30,19/09/2024,12:30, ,Q4/1003,10062 Enginyeria Informàtica,102776 Gestió i Administració de Xarxes - 430,42
19/09/2024,10:30,19/09/2024,12:30,2,Q3/0007,10062 Enginyeria Informàtica,102760 Gestió de Projectes - 415,20
19/09/2024,10:30,19/09/2024,12:30,2,Q3/0003,10062 Enginyeria Informàtica,102758 Test i Qualitat del Software - 420,108
19/09/2024,10:30,19/09/2024,12:30, ,Q1/1007,10062 Enginyeria Informàtica,"102786 Coneixement, Raonament i Incertesa - 440",75
19/09/2024,10:30,19/09/2024,12:30,2,Q2/1003,10062 Enginyeria Informàtica,103805 Fonaments d'Enginyeria - 431,34
19/09/2024,10:30,19/09/2024,12:30,2,Q4/1009,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 413,16
19/09/2024,10:30,19/09/2024,12:30,2,Q1/1003,10062 Enginyeria Informàtica,102774 Estructura de Computadors - 43,75
19/09/2024,10:30,19/09/2024,12:30,2,Q2/1005,10062 Enginyeria Informàtica,103805 Fonaments d'Enginyeria - 432,39
19/09/2024,10:30,19/09/2024,12:30,2,Q4/0007,10062 Enginyeria Informàtica,102760 Gestió de Projectes - 415,93
19/09/2024,10:30,19/09/2024,12:30, ,Q1/0007,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 411,36
19/09/2024,12:30,19/09/2024,13:30, ,Q3/0013,10062 Enginyeria Informàtica,102759 Disseny de Software - 452,Sense grup de matricula
19/09/2024,12:30,19/09/2024,13:30, ,Q1/1007,10062 Enginyeria Informàtica,102773 Fonaments de Tecnologia de la Informació - 451,Sense grup de matricula
19/09/2024,12:30,19/09/2024,14:30,2,Q3/0007,10062 Enginyeria Informàtica,102760 Gestió de Projectes - 416,Sense grup de matricula
19/09/2024,12:30,19/09/2024,14:30, ,Q5/1011,10062 Enginyeria Informàtica,102753 Visualització Gràfica Interactiva - 441,37
19/09/2024,12:30,19/09/2024,14:30, ,Q4/1013,10062 Enginyeria Informàtica,102762 Anglès Professional I - 410,38
19/09/2024,12:30,19/09/2024,14:30, ,Q1/0007,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 433,27
19/09/2024,12:30,19/09/2024,14:30, ,Q2/1003,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 412,36
19/09/2024,13:30,19/09/2024,14:30,1,Q3/0013,10062 Enginyeria Informàtica,102773 Fonaments de Tecnologia de la Informació - 452,Sense grup de matricula
19/09/2024,13:30,19/09/2024,14:30,1,Q1/1007,10062 Enginyeria Informàtica,102759 Disseny de Software - 451,Sense grup de matricula
19/09/2024,15:00,19/09/2024,17:00,2,Q3/0003,10062 Enginyeria Informàtica,102774 Estructura de Computadors - 45,27
19/09/2024,15:00,19/09/2024,17:00,2,Q3/0007,10062 Enginyeria Informàtica,102760 Gestió de Projectes - 417,20
19/09/2024,15:00,19/09/2024,17:00,2,Q2/1003,10062 Enginyeria Informàtica,103805 Fonaments d'Enginyeria - 451,50
19/09/2024,17:00,19/09/2024,19:00, ,Q1/0007,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 452,32
19/09/2024,17:00,19/09/2024,19:00,2,Q1/0019,10062 Enginyeria Informàtica,102767 Laboratori de Programació - 451,41
20/09/2024,08:30,20/09/2024,09:30, ,Q1/1003,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 41,68
20/09/2024,08:30,20/09/2024,10:30, ,Q5/1011,10062 Enginyeria Informàtica,102783 Anàlisi i Disseny d'Algorismes - 440,44
20/09/2024,08:30,20/09/2024,10:30,2,Q2/1009,10062 Enginyeria Informàtica,103803 Estadística - 41,65
20/09/2024,08:30,20/09/2024,10:30,2,Q3/0007,10062 Enginyeria Informàtica,102760 Gestió de Projectes - 418,Sense grup de matricula
20/09/2024,08:30,20/09/2024,10:30,2,Q2/0011,10062 Enginyeria Informàtica,102760 Gestió de Projectes - 419,Sense grup de matricula
20/09/2024,08:30,20/09/2024,10:30,2,Q1/1007,10062 Enginyeria Informàtica,102740 Sistemes Distribuïts - 450,77
20/09/2024,09:30,20/09/2024,10:30,1,Q1/1003,10062 Enginyeria Informàtica,102771 Electricitat i Electrònica - 41,74
20/09/2024,10:30,20/09/2024,11:30, ,Q1/1003,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 43,70
20/09/2024,10:30,20/09/2024,12:30,2,QC/0011,10062 Enginyeria Informàtica,105073 Tecnologies de Compressió de la Informació - 450,18
20/09/2024,10:30,20/09/2024,12:30, ,Q4/1003,10062 Enginyeria Informàtica,102741 Gestió i Administració de Bases de Dades - 421,Sense grup de matricula
20/09/2024,10:30,20/09/2024,12:30,2,Q3/0003,10062 Enginyeria Informàtica,103803 Estadística - 43,68
20/09/2024,10:30,20/09/2024,12:30, ,Q5/1011,10062 Enginyeria Informàtica,102783 Anàlisi i Disseny d'Algorismes - 441,42
20/09/2024,11:30,20/09/2024,12:30,1,Q2/1003,10062 Enginyeria Informàtica,102752 Sistemes d'Informació - 451,Sense grup de matricula
20/09/2024,11:30,20/09/2024,12:30,1,Q1/1003,10062 Enginyeria Informàtica,102771 Electricitat i Electrònica - 43,74
20/09/2024,12:30,20/09/2024,13:30,1,Q2/1003,10062 Enginyeria Informàtica,102752 Sistemes d'Informació - 452,Sense grup de matricula
20/09/2024,12:30,20/09/2024,14:30, ,Q4/1009,10062 Enginyeria Informàtica,102741 Gestió i Administració de Bases de Dades - 422,Sense grup de matricula
20/09/2024,12:30,20/09/2024,14:30, ,Q1/1003,10062 Enginyeria Informàtica,102740 Sistemes Distribuïts - 430,53
20/09/2024,13:30,20/09/2024,14:30, ,Q2/1003,10062 Enginyeria Informàtica,102752 Sistemes d'Informació - 453,Sense grup de matricula
20/09/2024,15:00,20/09/2024,16:00,1,Q3/0003,10062 Enginyeria Informàtica,102771 Electricitat i Electrònica - 45,72
20/09/2024,15:00,20/09/2024,17:00,2,Q4/0003,10062 Enginyeria Informàtica,103803 Estadística - 45,34
20/09/2024,16:00,20/09/2024,17:00, ,Q3/0003,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 45,105
23/09/2024,08:30,23/09/2024,10:30,2,Q5/1011,10062 Enginyeria Informàtica,102753 Visualització Gràfica Interactiva - 440,39
23/09/2024,08:30,23/09/2024,10:30, ,Q1/1007,10062 Enginyeria Informàtica,102773 Fonaments de Tecnologia de la Informació - 450,99
23/09/2024,08:30,23/09/2024,10:30, ,Q4/1003,10062 Enginyeria Informàtica,105075 Internet de les Coses - 410,38
23/09/2024,08:30,23/09/2024,10:30,2,Q2/1005,10062 Enginyeria Informàtica,103805 Fonaments d'Enginyeria - 431,34
23/09/2024,08:30,23/09/2024,10:30,2,Q4/0007,10062 Enginyeria Informàtica,102742 Tecnologies de Desenvolupament per a Internet i web - 410,82
23/09/2024,08:30,23/09/2024,10:30, ,Q1/1003,10062 Enginyeria Informàtica,103806 Fonaments d'Informàtica - 41,68
23/09/2024,08:30,23/09/2024,10:30,2,Q1/0019,10062 Enginyeria Informàtica,102744 Bases de Dades - 431,42
23/09/2024,09:30,23/09/2024,10:30,1,Q4/1005,10062 Enginyeria Informàtica,103801 Àlgebra - 432,Sense grup de matricula
23/09/2024,09:30,23/09/2024,10:30,1,Q3/0009,10062 Enginyeria Informàtica,102747 Sistemes Operatius - 432,Sense grup de matricula
23/09/2024,10:30,23/09/2024,11:30, ,Q4/1005,10062 Enginyeria Informàtica,105075 Internet de les Coses - 411,Sense grup de matricula
23/09/2024,10:30,23/09/2024,11:30, ,Q1/1007,10062 Enginyeria Informàtica,103801 Àlgebra - 411,Sense grup de matricula
23/09/2024,10:30,23/09/2024,11:30,1,Q3/0009,10062 Enginyeria Informàtica,102747 Sistemes Operatius - 431,Sense grup de matricula
23/09/2024,10:30,23/09/2024,11:30, ,Q4/1003,10062 Enginyeria Informàtica,"102786 Coneixement, Raonament i Incertesa - 442",Sense grup de matricula
23/09/2024,10:30,23/09/2024,11:30,1,Q4/1013,10062 Enginyeria Informàtica,102787 Aprenentatge Computacional - 441,Sense grup de matricula
